Title,Year,Duration,MPA,Rating,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,production_company,genres,seasons,filming_countries,continents,profit,roi,domestic_share,intl_gross_share
Cars 3,2017,1h 42m,G,6.7,175000000.0,53688680,383930656.0,152901115,2017-06-16,Walt Disney,Animation,Summer,USA,North America,208930656.0,119.38894628571428,39.82519046356121,60.17480953643879
Girls Trip,2017,2h 2m,R,6.2,19000000.0,31201920,140552359.0,115171585,2017-07-21,Universal Pictures,Adventure,Summer,USA,North America,121552359.0,639.7492578947368,81.94212165446473,18.057878345535276
Fifty Shades Darker,2017,1h 58m,R,4.6,55000000.0,46607250,381545846.0,114581250,2017-02-10,Universal Pictures,Drama,Winter,CAN,North America,326545846.0,593.71972,30.030794778984436,69.96920522101556
The Mummy,2017,1h 50m,PG-13,5.4,125000000.0,31688375,409231607.0,80227895,2017-06-09,Universal Pictures,Action,Summer,GBR,Europe,284231607.0,227.3852856,19.6045206742792,80.3954793257208
Happy Death Day,2017,1h 36m,PG-13,6.6,4800000.0,26039025,125479266.0,55683845,2017-10-13,Universal Pictures,Comedy,Fall,USA,North America,120679266.0,2514.1513750000004,44.37692917330263,55.62307082669737
King Arthur: Legend of the Sword,2017,2h 6m,PG-13,6.7,175000000.0,15371270,149175066.0,39175066,2017-05-12,Warner Bros.,Action,Spring,GBR,Europe,-25824934.0,-14.757105142857144,26.261135356226355,73.73886464377365
Geostorm,2017,1h 51m,PG-13,5.3,120000000.0,13707376,221900160.0,33700160,2017-10-20,Warner Bros.,Action,Fall,ARE,Asia,101900160.0,84.91680000000001,15.187082334686014,84.81291766531399
CHIPS,2017,1h 40m,R,6.0,25000000.0,7722802,26800152.0,18600152,2017-03-24,Warner Bros.,Action,Spring,USA,North America,1800152.0,7.200608,69.40315860895117,30.59684139104883
The Snowman,2017,1h 59m,R,5.2,35000000.0,3372565,43084060.0,6700035,2017-10-20,Universal Pictures,Drama,Fall,NOR,Europe,8084060.0,23.097314285714283,15.551076198482688,84.44892380151731
Newsies: The Broadway Musical,2017,2h 29m,PG,8.2,2000000.0,1333538,2827489.0,2827489,2017-07-03,Walt Disney,Musical,Summer,USA,North America,827489.0,41.37445,100.0,0.0
Incredibles 2,2018,1h 58m,PG,7.5,200000000.0,182687905,1243225667.0,608581744,2018-06-15,Walt Disney,Animation,Summer,USA,North America,1043225667.0,521.6128335,48.95183233053376,51.04816766946624
Jurassic World: Fallen Kingdom,2018,2h 8m,PG-13,6.1,170000000.0,148024610,1310469037.0,417719760,2018-06-22,Universal Pictures,Action,Summer,GBR,Europe,1140469037.0,670.8641394117647,31.875591731359616,68.12440826864038
Aquaman,2018,2h 23m,PG-13,6.8,160000000.0,67873522,1152028393.0,335104314,2018-12-21,Warner Bros.,Action,Winter,CAN,North America,992028393.0,620.017745625,29.088199217673278,70.91180078232672
The Grinch,2018,1h 25m,PG,6.4,75000000.0,67572855,539294964.0,272504456,2018-11-09,Universal Pictures,Animation,Fall,USA,North America,464294964.0,619.0599520000001,50.52976092689788,49.47023907310212
A Star Is Born,2018,2h 16m,R,7.6,36000000.0,42908051,436433122.0,215333122,2018-10-05,Warner Bros.,Drama,Fall,GBR,Europe,400433122.0,1112.3142277777777,49.33931710160165,50.66068289839835
Ralph Breaks the Internet,2018,1h 52m,PG,7.0,175000000.0,56237634,529323962.0,201091711,2018-11-21,Walt Disney,Animation,Fall,USA,North America,354323962.0,202.47083542857146,37.99029052835511,62.00970947164489
Crazy Rich Asians,2018,2h,PG-13,6.9,30000000.0,26510140,239343729.0,174837452,2018-08-15,Warner Bros.,Romantic Comedy,Summer,SGP,Asia,209343729.0,697.8124300000001,73.04868722923591,26.95131277076409
Mary Poppins Returns,2018,2h 10m,PG,6.7,130000000.0,23523121,362529106.0,171958438,2018-12-19,Walt Disney,Adventure,Winter,GBR,Europe,232529106.0,178.8685430769231,47.43300197253679,52.56699802746321
Fantastic Beasts: The Crimes of Grindelwald,2018,2h 14m,PG-13,6.5,200000000.0,62163104,655755901.0,159555901,2018-11-16,Warner Bros.,Adventure,Fall,GBR,Europe,455755901.0,227.87795050000003,24.33159972433096,75.66840027566904
Ocean's Eight,2018,1h 50m,PG-13,6.3,70000000.0,41607378,297795726.0,140295726,2018-06-08,Warner Bros.,Action,Summer,USA,North America,227795726.0,325.42246571428575,47.11139675658072,52.88860324341928
Ready Player One,2018,2h 20m,PG-13,7.4,175000000.0,41764050,607874422.0,137715350,2018-03-29,Warner Bros.,Action,Spring,GBR,Europe,432874422.0,247.35681257142858,22.65523026070013,77.34476973929986
Mamma Mia! Here We Go Again,2018,1h 54m,PG-13,6.6,75000000.0,34952180,395607854.0,120634935,2018-07-20,Universal Pictures,Romantic Comedy,Summer,HRV,Europe,320607854.0,427.4771386666667,30.49356421523421,69.50643578476578
Creed II,2018,2h 10m,PG-13,7.1,50000000.0,35574710,214215889.0,115715889,2018-11-21,Warner Bros.,Action,Fall,USA,North America,164215889.0,328.431778,54.018350151421316,45.98164984857869
The Mule,2018,1h 56m,R,7.0,50000000.0,17509431,174804407.0,103804407,2018-12-14,Warner Bros.,Drama,Winter,USA,North America,124804407.0,249.608814,59.383175047754946,40.616824952245054
A Wrinkle in Time,2018,1h 49m,PG,4.3,100000000.0,33123609,132675864.0,100478608,2018-03-09,Walt Disney,Adventure,Spring,NZL,Oceania,32675864.0,32.675864,75.73239394921144,24.267606050788558
Fifty Shades Freed,2018,1h 45m,R,4.5,55000000.0,38560195,371985018.0,100407760,2018-02-09,Universal Pictures,Drama,Winter,USA,North America,316985018.0,576.3363963636364,26.992420431298125,73.00757956870187
Christopher Robin,2018,1h 44m,PG,7.2,75000000.0,24585139,197744825.0,99215042,2018-08-03,Walt Disney,Adventure,Summer,GBR,Europe,122744825.0,163.65976666666666,50.17326850399245,49.82673149600754
Smallfoot,2018,1h 36m,PG,6.6,80000000.0,23045635,218015531.0,83315531,2018-09-28,Warner Bros.,Animation,Fall,Unknown,Unknown,138015531.0,172.51941374999998,38.2154109011619,61.784589098838104
Night School,2018,1h 51m,PG-13,5.6,29000000.0,27257615,103105878.0,77339130,2018-09-28,Universal Pictures,Comedy,Fall,USA,North America,74105878.0,255.53751034482758,75.009428657404,24.990571342596006
The First Purge,2018,1h 37m,R,5.2,13000000.0,17374280,137056262.0,69488745,2018-07-04,Universal Pictures,Action,Summer,USA,North America,124056262.0,954.2789384615384,50.70089026650968,49.299109733490326
Pacific Rim: Uprising,2018,1h 51m,PG-13,5.6,150000000.0,28116535,290930148.0,59874525,2018-03-23,Universal Pictures,Action,Spring,AUS,Oceania,140930148.0,93.953432,20.5803782837934,79.4196217162066
Tomb Raider,2018,1h 59m,PG-13,6.3,94000000.0,23633317,274950803.0,58250803,2018-03-16,Warner Bros.,Action,Spring,GBR,Europe,180950803.0,192.50085425531915,21.185900300862187,78.81409969913781
The Nutcracker and the Four Realms,2018,1h 39m,PG,5.6,120000000.0,20352491,173961069.0,54858851,2018-11-02,Walt Disney,Adventure,Fall,GBR,Europe,53961069.0,44.9675575,31.53513100106323,68.46486899893677
Life of the Party,2018,1h 45m,PG-13,5.6,30000000.0,17886075,65659911.0,53059911,2018-05-11,Warner Bros.,Comedy,Spring,USA,North America,35659911.0,118.86637,80.810208530438,19.189791469562
First Man,2018,2h 21m,PG-13,7.3,59000000.0,16006065,105713218.0,44936545,2018-10-12,Universal Pictures,Drama,Fall,USA,North America,46713218.0,79.17494576271187,42.50797189808374,57.49202810191626
The 15:17 to Paris,2018,1h 34m,PG-13,5.3,30000000.0,12554286,57176286.0,36276286,2018-02-09,Warner Bros.,Drama,Winter,ITA,Europe,27176286.0,90.58762,63.446384048099944,36.553615951900056
Teen Titans GO! To the Movies,2018,1h 24m,PG,6.7,10000000.0,10411189,52390236.0,29790236,2018-07-27,Warner Bros.,Animation,Summer,Unknown,Unknown,42390236.0,423.90236000000004,56.86219088610328,43.13780911389672
Welcome to Marwen,2018,1h 56m,PG-13,6.2,39000000.0,2354205,13061491.0,10763520,2018-12-21,Universal Pictures,Comedy,Winter,CAN,North America,-25938509.0,-66.50899743589743,82.40651852074163,17.59348147925838
Unbroken: Path to Redemption,2018,1h 38m,PG-13,5.8,6000000.0,2238723,6216897.0,6216897,2018-09-14,Universal Pictures,Drama,Fall,Unknown,Unknown,216897.0,3.6149500000000003,100.0,0.0
Johnny English Strikes Again,2018,1h 29m,PG,6.2,25000000.0,1638895,158972570.0,4412170,2018-10-26,Universal Pictures,Action,Fall,FRA,Europe,133972570.0,535.89028,2.7754284905880304,97.22457150941197
Mary Magdalene,2018,2h,R,5.9,,46646,11710110.0,124741,2018-03-15,Universal Pictures,Drama,Spring,ITA,Europe,,,1.065241914892345,98.93475808510766
The Lion King,2019,1h 58m,PG,6.8,260000000.0,191770759,1662020819.0,543638043,2019-07-19,Walt Disney,Animation,Summer,ZAF,Africa,1402020819.0,539.2387765384616,32.70946048239604,67.29053951760396
Frozen II,2019,1h 43m,PG,6.8,150000000.0,130263358,1453683476.0,477373578,2019-11-22,Walt Disney,Animation,Fall,USA,North America,1303683476.0,869.1223173333333,32.8388941527736,67.1611058472264
Toy Story 4,2019,1h 40m,G,7.6,200000000.0,120908065,1073841394.0,434038008,2019-06-21,Walt Disney,Animation,Summer,USA,North America,873841394.0,436.92069699999996,40.41919136523806,59.58080863476194
Aladdin,2019,2h 8m,PG,6.9,183000000.0,91500929,1097831681.0,355559216,2019-05-24,Walt Disney,Adventure,Spring,JOR,Asia,914831681.0,499.90802240437165,32.387407118377745,67.61259288162226
Joker,2019,2h 2m,R,8.3,55000000.0,96202337,1078958629.0,335477657,2019-10-04,Warner Bros.,Drama,Fall,USA,North America,1023958629.0,1861.7429618181816,31.092726633172884,68.90727336682711
The Secret Life of Pets 2,2019,1h 26m,PG,6.4,80000000.0,46652680,431164459.0,158980250,2019-06-07,Universal Pictures,Animation,Summer,USA,North America,351164459.0,438.95557375000004,36.872299346918105,63.12770065308189
Pokémon: Detective Pikachu,2019,1h 44m,PG,6.5,150000000.0,54365242,450063166.0,144174568,2019-05-10,Warner Bros.,Adventure,Spring,GBR,Europe,300063166.0,200.04211066666667,32.03429627031509,67.96570372968492
Shazam!,2019,2h 12m,PG-13,7.0,100000000.0,53505326,367799011.0,140480049,2019-04-05,Warner Bros.,Action,Spring,CAN,North America,267799011.0,267.799011,38.19478704362258,61.80521295637742
Dumbo,2019,1h 52m,PG,6.3,170000000.0,45990748,353284621.0,114766307,2019-03-29,Walt Disney,Adventure,Spring,GBR,Europe,183284621.0,107.81448294117648,32.485508900768146,67.51449109923186
Maleficent: Mistress of Evil,2019,1h 59m,PG,6.6,185000000.0,36948713,491730089.0,113929605,2019-10-18,Walt Disney,Adventure,Fall,GBR,Europe,306730089.0,165.80004810810811,23.169134358178354,76.83086564182165
Glass,2019,2h 9m,PG-13,6.6,20000000.0,40328920,246999039.0,111048468,2019-01-18,Universal Pictures,Drama,Winter,USA,North America,226999039.0,1134.995195,44.95906884884682,55.04093115115318
Godzilla: King of the Monsters,2019,2h 12m,PG-13,6.0,170000000.0,47776293,387300138.0,110500138,2019-05-31,Warner Bros.,Action,Spring,MEX,North America,217300138.0,127.8236105882353,28.530880100022067,71.46911989997793
The Lego Movie 2: The Second Part,2019,1h 47m,PG,6.5,99000000.0,34115335,199603202.0,105956290,2019-02-08,Warner Bros.,Animation,Winter,AUS,Oceania,100603202.0,101.61939595959598,53.083462057888234,46.916537942111766
Good Boys,2019,1h 30m,R,6.7,20000000.0,21402605,111173598.0,83140306,2019-08-16,Universal Pictures,Adventure,Summer,USA,North America,91173598.0,455.86798999999996,74.78421810185544,25.215781898144556
Yesterday,2019,1h 56m,PG-13,6.8,26000000.0,17010050,154608856.0,73286650,2019-06-28,Universal Pictures,Romantic Comedy,Summer,GBR,Europe,128608856.0,494.6494461538461,47.401327385799945,52.59867261420006
Little,2019,1h 49m,PG-13,5.5,20000000.0,15405455,49000667.0,40860481,2019-04-12,Universal Pictures,Comedy,Spring,Unknown,Unknown,29000667.0,145.003335,83.38760164223888,16.61239835776113
Just Mercy,2019,2h 17m,PG-13,7.6,25000000.0,107858,50901502.0,36001502,2020-01-10,Warner Bros.,Drama,Winter,USA,North America,25901502.0,103.60600799999999,70.72777930993077,29.272220690069222
Doctor Sleep,2019,2h 32m,R,7.3,45000000.0,14114124,72385286.0,31581712,2019-11-08,Warner Bros.,Drama,Fall,USA,North America,27385286.0,60.856191111111116,43.630016188649165,56.369983811350835
Black Christmas,2019,1h 32m,PG-13,3.5,5000000.0,4240245,18529730.0,10429730,2019-12-13,Universal Pictures,Horror,Winter,NZL,Oceania,13529730.0,270.5946,56.286465048330435,43.71353495166956
Motherless Brooklyn,2019,2h 24m,R,6.8,26000000.0,3500454,18577736.0,9277736,2019-11-01,Warner Bros.,Drama,Fall,USA,North America,-7422264.0,-28.54716923076923,49.94007881261743,50.05992118738257
The Goldfinch,2019,2h 29m,R,6.4,45000000.0,2679027,10032621.0,5332621,2019-09-13,Warner Bros.,Drama,Fall,USA,North America,-34967379.0,-77.70528666666667,53.15282018527362,46.84717981472638
The Sun Is Also a Star,2019,1h 40m,PG-13,5.9,9000000.0,2511530,6750029.0,4950029,2019-05-17,Warner Bros.,Drama,Spring,USA,North America,-2249971.0,-24.99967777777778,73.33344790074236,26.666552099257647
Western Stars,2019,1h 23m,PG,7.6,,560282,3681681.0,1581681,2019-10-25,Warner Bros.,Documentary,Fall,USA,North America,,,42.96083772602787,57.03916227397213
My Zoe,2019,1h 40m,R,6.0,,33230,60468.0,52733,2021-02-26,Warner Bros.,Drama,Winter,DEU,Europe,,,87.20811007475028,12.79188992524972
White Snake,2019,1h 39m,Not Rated,7.0,,2791,62098770.0,34730,2019-01-11,Warner Bros.,Animation,Winter,Unknown,Unknown,,,0.05592703365944285,99.94407296634056
Dolittle,2020,1h 41m,PG,5.6,175000000.0,21844045,251410631.0,77047065,2020-01-17,Universal Pictures,Adventure,Winter,GBR,Europe,76410631.0,43.663217714285715,30.64590574135268,69.35409425864732
The Invisible Man,2020,2h 4m,R,7.1,7000000.0,28205665,144492724.0,70410000,2020-02-28,Universal Pictures,Drama,Winter,AUS,Oceania,137492724.0,1964.1817714285714,48.729097251983426,51.27090274801657
Onward,2020,1h 42m,PG,7.4,175000000.0,39119861,141940042.0,61555145,2020-01-07,Walt Disney,Animation,Winter,USA,North America,-33059958.0,-18.891404571428573,43.367004921697855,56.63299507830215
Tenet,2020,2h 30m,PG-13,7.3,205000000.0,9353090,365304105.0,58504105,2020-09-03,Warner Bros.,Action,Fall,EST,Europe,160304105.0,78.1971243902439,16.015178641367854,83.98482135863215
The Way Back,2020,1h 48m,R,6.7,,8170315,15490514.0,13590514,2020-03-06,Warner Bros.,Drama,Spring,USA,North America,,,87.73442895439105,12.265571045608944
Freaky,2020,1h 42m,R,6.3,5000000.0,3600355,18073433.0,9030855,2020-11-13,Universal Pictures,Comedy,Fall,USA,North America,13073433.0,261.46866,49.96756841934789,50.032431580652116
Soul,2020,1h 40m,PG,8.0,,431840,121977511.0,946154,2020-11-29,Walt Disney,Animation,Fall,USA,North America,,,0.7756790511982163,99.22432094880178
All My Life,2020,1h 31m,PG-13,6.3,25000000.0,370315,1965113.0,913935,2020-12-04,Universal Pictures,Drama,Winter,USA,North America,-23034887.0,-92.139548,46.50801251632858,53.49198748367142
Sing 2,2021,1h 50m,PG,7.3,85000000.0,22326230,408402685.0,162790990,2021-12-22,Universal Pictures,Animation,Winter,Unknown,Unknown,323402685.0,380.4737470588235,39.86041129969554,60.13958870030446
No Time to Die,2021,2h 43m,PG-13,7.3,250000000.0,55225007,774153007.0,160891007,2021-10-08,Universal Pictures,Action,Fall,GBR,Europe,524153007.0,209.6612028,20.782843384344048,79.21715661565597
Dune: Part One,2021,2h 35m,PG-13,8.0,165000000.0,41011174,410668018.0,108897830,2021-10-22,Warner Bros.,Action,Fall,JOR,Asia,245668018.0,148.88970787878787,26.517241476544683,73.48275852345532
Godzilla vs. Kong,2021,1h 53m,PG-13,6.3,200000000.0,31625971,470116094.0,100916094,2021-03-31,Warner Bros.,Action,Spring,AUS,Oceania,270116094.0,135.058047,21.466207025875615,78.53379297412438
Encanto,2021,1h 42m,PG,7.2,50000000.0,27206494,261284192.0,96093622,2021-11-24,Walt Disney,Animation,Fall,Unknown,Unknown,211284192.0,422.56838400000004,36.777434281213615,63.222565718786385
Halloween Kills,2021,1h 45m,R,5.5,20000000.0,49404980,133423964.0,92002155,2021-10-15,Universal Pictures,Action,Fall,USA,North America,113423964.0,567.11982,68.95474564074561,31.045254359254383
The Black Phone,2021,1h 43m,R,6.9,18000000.0,23633220,161440742.0,90123230,2022-06-24,Universal Pictures,Horror,Summer,USA,North America,143440742.0,796.893011111111,55.824340797442574,44.17565920255743
Cruella,2021,2h 14m,PG-13,7.3,100000000.0,21496997,233503234.0,86103234,2021-05-28,Walt Disney,Adventure,Spring,GBR,Europe,133503234.0,133.503234,36.874535964671054,63.125464035328946
Space Jam: A New Legacy,2021,1h 55m,PG,4.5,150000000.0,31053362,163692228.0,70592228,2021-07-15,Warner Bros.,Animation,Summer,USA,North America,13692228.0,9.128152,43.124972310841784,56.875027689158216
Candyman,2021,1h 31m,R,5.9,22000000.0,22001750,77411570.0,61186570,2021-08-27,Universal Pictures,Horror,Summer,USA,North America,55411570.0,251.87077272727274,79.04060077841078,20.95939922158923
The Suicide Squad,2021,2h 12m,R,7.2,185000000.0,26205415,168717425.0,55817425,2021-08-05,Warner Bros.,Action,Summer,PAN,North America,-16282575.0,-8.801391891891893,33.08337891003256,66.91662108996745
Raya and the Last Dragon,2021,1h 47m,PG,7.3,,8502498,130423032.0,54723032,2021-03-05,Walt Disney,Animation,Spring,VNM,Asia,,,41.958104455047476,58.04189554495252
Old,2021,1h 48m,PG-13,5.8,18000000.0,16854735,90146510.0,48276510,2021-07-23,Universal Pictures,Drama,Summer,DOM,North America,72146510.0,400.8139444444445,53.55338770186444,46.44661229813556
Tom & Jerry,2021,1h 41m,PG,5.3,79000000.0,14112629,136536687.0,46536687,2021-02-26,Warner Bros.,Animation,Winter,GBR,Europe,57536687.0,72.83124936708862,34.08365035252394,65.91634964747607
The Forever Purge,2021,1h 43m,R,5.4,18000000.0,12551220,76994245.0,44539245,2021-07-02,Universal Pictures,Action,Summer,USA,North America,58994245.0,327.74580555555553,57.84749886176558,42.15250113823442
The Matrix Resurrections,2021,2h 28m,R,5.6,190000000.0,10749011,157386805.0,37686805,2021-12-22,Warner Bros.,Action,Winter,DEU,Europe,-32613195.0,-17.16483947368421,23.945339636318305,76.05466036368169
In the Heights,2021,2h 23m,PG-13,7.2,55000000.0,11504710,45175167.0,29975167,2021-06-11,Warner Bros.,Drama,Summer,USA,North America,-9824833.0,-17.863332727272727,66.35319577235875,33.64680422764126
Spirit Untamed,2021,1h 28m,PG,5.5,30000000.0,6101050,42717215.0,17716215,2021-06-04,Universal Pictures,Animation,Summer,Unknown,Unknown,12717215.0,42.39071666666667,41.47324445191476,58.52675554808524
The Little Things,2021,2h 8m,R,6.3,30000000.0,4705527,30842746.0,15342746,2021-01-29,Warner Bros.,Drama,Winter,USA,North America,842746.0,2.8091533333333336,49.745071337033345,50.25492866296665
King Richard,2021,2h 24m,PG-13,7.5,50000000.0,5406033,39529285.0,15129285,2021-11-19,Warner Bros.,Drama,Fall,USA,North America,-10470715.0,-20.94143,38.273611576834746,61.726388423165254
Dear Evan Hansen,2021,2h 17m,PG-13,6.1,28000000.0,7443830,19133454.0,15002646,2021-09-24,Universal Pictures,Drama,Fall,USA,North America,-8866546.0,-31.666235714285712,78.41054730630445,21.589452693695556
Cry Macho,2021,1h 44m,PG-13,5.7,33000000.0,4426161,16510734.0,10310734,2021-09-17,Warner Bros.,Drama,Fall,USA,North America,-16489266.0,-49.96747272727273,62.44867127045956,37.55132872954043
Jurassic World: Dominion,2022,2h 27m,PG-13,5.6,165000000.0,145075625,1001978080.0,376851080,2022-06-10,Universal Pictures,Action,Summer,MLT,Europe,836978080.0,507.25944242424237,37.61071100477567,62.38928899522433
